,player_id,pro_team_id,year,period,stat_type,player_name,rush_attempts,yds_perCarry,rush_yds,rush_tds,rush_yds_perGame,rush_firstDowns,targets,receptions,yds_perRec,receiving_yds,receiving_tds,rec_yds_perGame,receiving_firstDowns,pass_attempts,completions,completion_pct,pass_yds,pass_tds,ints_thrown,games_played,pp.position,total_pass_attempts,total_rush_attempts,target_share,share_of_backfield,ypa
152,4242431,16,2024,Week 05,Actual Stats,Ty Chandler,14,2.14,30.00,0,30.00,1,2,2,4.50,9.00,0,9.00,0,0,0,0.000000,0.00,0,,1,RB,0.0,16,inf,0.875,
153,4262921,16,2024,Week 05,Actual Stats,Justin Jefferson,0,0.00,0.00,0,0.00,0,14,6,15.33,92.00,0,92.00,4,0,0,0.000000,0.00,0,,1,WR,31.0,26,0.45161290322580644,0.0,
154,4262921,16,2024,Week 05,Actual Stats,Justin Jefferson,0,0.00,0.00,0,0.00,0,14,6,15.33,92.00,0,92.00,4,0,0,0.000000,0.00,0,,1,WR,31.0,16,0.45161290322580644,0.0,
155,4262921,16,2024,Week 05,Actual Stats,Justin Jefferson,0,0.00,0.00,0,0.00,0,14,6,15.33,92.00,0,92.00,4,0,0,0.000000,0.00,0,,1,WR,0.0,26,inf,0.0,
156,4262921,16,2024,Week 05,Actual Stats,Justin Jefferson,0,0.00,0.00,0,0.00,0,14,6,15.33,92.00,0,92.00,4,0,0,0.000000,0.00,0,,1,WR,0.0,16,inf,0.0,
157,4429205,16,2024,Week 05,Actual Stats,Jordan Addison,0,0.00,0.00,0,0.00,0,8,3,12.00,36.00,0,36.00,1,0,0,0.000000,0.00,0,,1,WR,31.0,26,0.25806451612903225,0.0,
158,4429205,16,2024,Week 05,Actual Stats,Jordan Addison,0,0.00,0.00,0,0.00,0,8,3,12.00,36.00,0,36.00,1,0,0,0.000000,0.00,0,,1,WR,31.0,16,0.25806451612903225,0.0,
159,4429205,16,2024,Week 05,Actual Stats,Jordan Addison,0,0.00,0.00,0,0.00,0,8,3,12.00,36.00,0,36.00,1,0,0,0.000000,0.00,0,,1,WR,0.0,26,inf,0.0,
160,4429205,16,2024,Week 05,Actual Stats,Jordan Addison,0,0.00,0.00,0,0.00,0,8,3,12.00,36.00,0,36.00,1,0,0,0.000000,0.00,0,,1,WR,0.0,16,inf,0.0,
161,4567104,16,2024,Week 05,Actual Stats,Will Reichard,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,K,31.0,26,0.0,0.0,
162,4567104,16,2024,Week 05,Actual Stats,Will Reichard,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,K,31.0,16,0.0,0.0,
163,4567104,16,2024,Week 05,Actual Stats,Will Reichard,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,K,0.0,26,,0.0,
164,4567104,16,2024,Week 05,Actual Stats,Will Reichard,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,K,0.0,16,,0.0,
165,-16016,16,2024,Week 07,Actual Stats,Vikings D/ST,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,DEF,27.0,21,0.0,0.0,
166,3042519,16,2024,Week 07,Actual Stats,Aaron Jones,14,6.64,93.00,1,93.00,3,3,3,7.67,23.00,0,23.00,2,0,0,0.000000,0.00,0,,1,RB,27.0,21,0.1111111111111111,0.6666666666666666,
167,3912547,16,2024,Week 07,Actual Stats,Sam Darnold,4,9.75,39.00,0,39.00,1,0,0,0.00,0.00,0,0.00,0,27,22,81.480000,259.00,1,,1,QB,27.0,21,0.0,0.19047619047619047,9.592592592592593
168,4036133,16,2024,Week 07,Actual Stats,T.J. Hockenson,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,0,TE,27.0,21,0.0,0.0,
169,4242431,16,2024,Week 07,Actual Stats,Ty Chandler,2,2.00,4.00,0,4.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,RB,27.0,21,0.0,0.09523809523809523,
170,4262921,16,2024,Week 07,Actual Stats,Justin Jefferson,1,3.00,3.00,0,3.00,0,8,7,11.57,81.00,1,81.00,4,0,0,0.000000,0.00,0,,1,WR,27.0,21,0.2962962962962963,0.047619047619047616,
171,4429205,16,2024,Week 07,Actual Stats,Jordan Addison,0,0.00,0.00,0,0.00,0,4,3,22.00,66.00,0,66.00,1,0,0,0.000000,0.00,0,,1,WR,27.0,21,0.14814814814814814,0.0,
172,4567104,16,2024,Week 07,Actual Stats,Will Reichard,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,K,27.0,21,0.0,0.0,
173,-16016,16,2024,Week 08,Actual Stats,Vikings D/ST,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,DEF,25.0,22,0.0,0.0,
174,3042519,16,2024,Week 08,Actual Stats,Aaron Jones,19,3.05,58.00,0,58.00,2,2,2,18.50,37.00,0,37.00,2,0,0,0.000000,0.00,0,,1,RB,25.0,22,0.08,0.8636363636363636,
175,3912547,16,2024,Week 08,Actual Stats,Sam Darnold,3,2.00,6.00,0,6.00,1,0,0,0.00,0.00,0,0.00,0,25,18,72.000000,240.00,2,,1,QB,25.0,22,0.0,0.13636363636363635,9.6
176,4036133,16,2024,Week 08,Actual Stats,T.J. Hockenson,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,0,TE,25.0,22,0.0,0.0,
177,4242431,16,2024,Week 08,Actual Stats,Ty Chandler,0,0.00,0.00,0,0.00,0,0,0,0.00,0.00,0,0.00,0,0,0,0.000000,0.00,0,,1,RB,25.0,22,0.0,0.0,
